Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","63","Estonia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","104.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","63","Estonia","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","63","Estonia","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","63","Estonia","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","63","Estonia","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","63","Estonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1106","Fc","Calculated data"
"FBS","Food Balances (2010-)","63","Estonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","64.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","63","Estonia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","63","Estonia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","63","Estonia","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","63","Estonia","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","29","S","Standardized data"
"FBS","Food Balances (2010-)","63","Estonia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","91","Fc","Calculated data"
"FBS","Food Balances (2010-)","63","Estonia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2549","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","60.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","209","Eswatini","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","275","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","18.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","209","Eswatini","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","209","Eswatini","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","209","Eswatini","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","8","S","Standardized data"
"FBS","Food Balances (2010-)","209","Eswatini","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balances (2010-)","209","Eswatini","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2452","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","71.43","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","103","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","6.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","74","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","238","Ethiopia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","238","Ethiopia","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","238","Ethiopia","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","75","S","Standardized data"
"FBS","Food Balances (2010-)","238","Ethiopia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5511","Production","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5611","Import Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","62","Ethiopia PDR","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2815","Fc","Calculated data"
"FBS","Food Balances (2010-)","66","Fiji","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","78.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","66","Fiji","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","66","Fiji","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","536","Fc","Calculated data"
"FBS","Food Balances (2010-)","66","Fiji","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","38.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","66","Fiji","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","66","Fiji","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","66","Fiji","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","66","Fiji","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","41","S","Standardized data"
"FBS","Food Balances (2010-)","66","Fiji","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","154","Fc","Calculated data"
"FBS","Food Balances (2010-)","66","Fiji","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","16.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","67","Finland","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3345","Fc","Calculated data"
"FBS","Food Balances (2010-)","67","Finland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","118.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","67","Finland","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","67","Finland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1339","Fc","Calculated data"
"FBS","Food Balances (2010-)","67","Finland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","75.36","Fc","Calculated data"
